Film,Name,Category,Year_Film,Year_Ceremony,Critic_Score,Audience_Score,Winner,Unique_Group_ID
Patton,"Frank McCarthy, Producer",BEST PICTURE,1970,1971,0.91,0.93,True,691
Patton,"Frank McCarthy, Producer",BEST PICTURE,1970,1971,0.91,0.93,True,691
Patton,Jerry Goldsmith,MUSIC (Original Score),1970,1971,0.91,0.93,False,691
Patton,Jerry Goldsmith,MUSIC (Original Score),1970,1971,0.91,0.93,False,691
Patton,Hugh S. Fowler,FILM EDITING,1970,1971,0.91,0.93,True,691
Patton,Franklin J. Schaffner,DIRECTING,1970,1971,0.91,0.93,True,691
Patton,Franklin J. Schaffner,DIRECTING,1970,1971,0.91,0.93,True,691
Patton,Fred Koenekamp,CINEMATOGRAPHY,1970,1971,0.91,0.93,False,691
Patton,Fred Koenekamp,CINEMATOGRAPHY,1970,1971,0.91,0.93,False,691
Patton,George C. Scott,ACTOR,1970,1971,0.91,0.93,True,691
Patton,George C. Scott,ACTOR,1970,1971,0.91,0.93,True,691
Patton,"Art Direction:  Urie McCleary, Gil Parrondo;  Set Decoration:  Antonio Mateos, Pierre-Louis Thevenet",ART DIRECTION,1970,1971,0.91,0.93,True,691
Patton,"Art Direction:  Urie McCleary, Gil Parrondo;  Set Decoration:  Antonio Mateos, Pierre-Louis Thevenet",ART DIRECTION,1970,1971,0.91,0.93,True,691
Patton,Hugh S. Fowler,FILM EDITING,1970,1971,0.91,0.93,True,691
Peggy Sue Got Married,Jordan Cronenweth,CINEMATOGRAPHY,1986,1987,0.87,0.55,False,692
Peggy Sue Got Married,Theadora Van Runkle,COSTUME DESIGN,1986,1987,0.87,0.55,False,692
Peggy Sue Got Married,Kathleen Turner,ACTRESS IN A LEADING ROLE,1986,1987,0.87,0.55,False,692
Pete 'n' Tillie,Julius J. Epstein,WRITING (Screenplay--based on material from another medium),1972,1973,0.67,0.72,False,693
Pete 'n' Tillie,Geraldine Page,ACTRESS IN A SUPPORTING ROLE,1972,1973,0.67,0.72,False,693
Pete's Dragon,Song Score by Al Kasha and Joel Hirschhorn; Adaptation Score by Irwin Kostal,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),1977,1978,0.56,0.6,False,694
Pete's Dragon,Music and Lyrics by Al Kasha and Joel Hirschhorn,MUSIC (Original Song),1977,1978,0.56,0.6,False,694
Pete's Dragon,Song Score by Al Kasha and Joel Hirschhorn; Adaptation Score by Irwin Kostal,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),1977,1978,0.56,0.6,False,694
Pete's Dragon,Music and Lyrics by Al Kasha and Joel Hirschhorn,MUSIC (Original Song),1977,1978,0.56,0.6,False,694
Pete's Dragon,Music and Lyrics by Al Kasha and Joel Hirschhorn,MUSIC (Original Song),1977,1978,0.56,0.6,False,694
Pete's Dragon,Song Score by Al Kasha and Joel Hirschhorn; Adaptation Score by Irwin Kostal,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),1977,1978,0.56,0.6,False,694
Phantom Thread,Daniel Day-Lewis,ACTOR IN A LEADING ROLE,2017,2018,0.91,0.7,False,695
Phantom Thread,"JoAnne Sellar, Paul Thomas Anderson, Megan Ellison and Daniel Lupi, Producers",BEST PICTURE,2017,2018,0.91,0.7,False,695
Phantom Thread,Jonny Greenwood,MUSIC (Original Score),2017,2018,0.91,0.7,False,695
Phantom Thread,Mark Bridges,COSTUME DESIGN,2017,2018,0.91,0.7,True,695
Phantom Thread,Paul Thomas Anderson,DIRECTING,2017,2018,0.91,0.7,False,695
Phantom Thread,Lesley Manville,ACTRESS IN A SUPPORTING ROLE,2017,2018,0.91,0.7,False,695
Phantom of the Paradise,Song Score by Paul Williams; Adaptation Score by Paul Williams and George Aliceson Tipton,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),1974,1975,0.82,0.84,False,696
Philadelphia,Music and Lyric by Bruce Springsteen,MUSIC (Original Song),1993,1994,0.81,0.89,True,697
Philadelphia,Music and Lyric by Neil Young,MUSIC (Original Song),1993,1994,0.81,0.89,False,697
Philadelphia,Tom Hanks,ACTOR IN A LEADING ROLE,1993,1994,0.81,0.89,True,697
Philadelphia,Ron Nyswaner,WRITING (Screenplay Written Directly for the Screen),1993,1994,0.81,0.89,False,697
Philadelphia,"Carl Fullerton, Alan D'Angerio",MAKEUP,1993,1994,0.81,0.89,False,697
Philomena,Judi Dench,ACTRESS IN A LEADING ROLE,2013,2014,0.91,0.89,False,698
Philomena,"Gabrielle Tana, Steve Coogan and Tracey Seaward, Producers",BEST PICTURE,2013,2014,0.91,0.89,False,698
Philomena,Screenplay by Steve Coogan and Jeff Pope,WRITING (Adapted Screenplay),2013,2014,0.91,0.89,False,698
Philomena,Alexandre Desplat,MUSIC (Original Score),2013,2014,0.91,0.89,False,698
Pieces of April,Patricia Clarkson,ACTRESS IN A SUPPORTING ROLE,2003,2004,0.84,0.73,False,699
Pieces of a Woman,Vanessa Kirby,ACTRESS IN A LEADING ROLE,2020,2021,0.76,0.84,False,700
Pinocchio,"Leigh Harline, Paul J. Smith, Ned Washington",MUSIC (Original Score),1940,1941,0.0,0.33,True,701
Pinocchio,"Leigh Harline, Paul J. Smith, Ned Washington",MUSIC (Original Score),1940,1941,0.0,0.33,True,701
Pinocchio,"Leigh Harline, Paul J. Smith, Ned Washington",MUSIC (Original Score),1940,1941,0.0,0.33,True,701
Pinocchio,"Leigh Harline, Paul J. Smith, Ned Washington",MUSIC (Original Score),1940,1941,0.0,0.33,True,701
Pinocchio,Music by Leigh Harline; Lyrics by Ned Washington,MUSIC (Song),1940,1941,0.0,0.33,True,701
Pinocchio,Music by Leigh Harline; Lyrics by Ned Washington,MUSIC (Song),1940,1941,0.0,0.33,True,701
Pinocchio,Music by Leigh Harline; Lyrics by Ned Washington,MUSIC (Song),1940,1941,0.0,0.33,True,701
Pinocchio,Music by Leigh Harline; Lyrics by Ned Washington,MUSIC (Song),1940,1941,0.0,0.33,True,701
Pinocchio,"Leigh Harline, Paul J. Smith, Ned Washington",MUSIC (Original Score),1940,1941,0.0,0.33,True,701
Pinocchio,"Mark Coulier, Dalia Colli and Francesco Pegoretti",MAKEUP AND HAIRSTYLING,2020,2021,0.0,0.33,False,701
Pinocchio,Music by Leigh Harline; Lyrics by Ned Washington,MUSIC (Song),1940,1941,0.0,0.33,True,701
Pinocchio,Massimo Cantini Parrini,COSTUME DESIGN,2020,2021,0.0,0.33,False,701
Pinocchio,Massimo Cantini Parrini,COSTUME DESIGN,2020,2021,0.0,0.33,False,701
Pinocchio,Massimo Cantini Parrini,COSTUME DESIGN,2020,2021,0.0,0.33,False,701
Pinocchio,Massimo Cantini Parrini,COSTUME DESIGN,2020,2021,0.0,0.33,False,701
Pinocchio,Massimo Cantini Parrini,COSTUME DESIGN,2020,2021,0.0,0.33,False,701
Pinocchio,"Mark Coulier, Dalia Colli and Francesco Pegoretti",MAKEUP AND HAIRSTYLING,2020,2021,0.0,0.33,False,701
Pinocchio,"Mark Coulier, Dalia Colli and Francesco Pegoretti",MAKEUP AND HAIRSTYLING,2020,2021,0.0,0.33,False,701
Pinocchio,"Mark Coulier, Dalia Colli and Francesco Pegoretti",MAKEUP AND HAIRSTYLING,2020,2021,0.0,0.33,False,701
Pinocchio,"Mark Coulier, Dalia Colli and Francesco Pegoretti",MAKEUP AND HAIRSTYLING,2020,2021,0.0,0.33,False,701
Pirates of the Caribbean: At World's End,Ve Neill and Martin Samuel,MAKEUP,2007,2008,0.44,0.72,False,702
Pirates of the Caribbean: At World's End,"John Knoll, Hal Hickel, Charles Gibson and John Frazier",VISUAL EFFECTS,2007,2008,0.44,0.72,False,702
Pirates of the Caribbean: At World's End,"John Knoll, Hal Hickel, Charles Gibson and John Frazier",VISUAL EFFECTS,2007,2008,0.44,0.72,False,702
Pirates of the Caribbean: At World's End,Ve Neill and Martin Samuel,MAKEUP,2007,2008,0.44,0.72,False,702
Pirates of the Caribbean: Dead Man's Chest,"Paul Massey, Christopher Boyes and Lee Orloff",SOUND MIXING,2006,2007,0.53,0.72,False,703
Pirates of the Caribbean: Dead Man's Chest,Art Direction:  Rick Heinrichs; Set Decoration:  Cheryl Carasik,ART DIRECTION,2006,2007,0.53,0.72,False,703
Pirates of the Caribbean: Dead Man's Chest,Art Direction:  Rick Heinrichs; Set Decoration:  Cheryl Carasik,ART DIRECTION,2006,2007,0.53,0.72,False,703
Pirates of the Caribbean: Dead Man's Chest,Christopher Boyes and George Watters II,SOUND EDITING,2006,2007,0.53,0.72,False,703
Pirates of the Caribbean: Dead Man's Chest,Christopher Boyes and George Watters II,SOUND EDITING,2006,2007,0.53,0.72,False,703
Pirates of the Caribbean: Dead Man's Chest,"Paul Massey, Christopher Boyes and Lee Orloff",SOUND MIXING,2006,2007,0.53,0.72,False,703
Pirates of the Caribbean: Dead Man's Chest,"John Knoll, Hal Hickel, Charles Gibson and Allen Hall",VISUAL EFFECTS,2006,2007,0.53,0.72,True,703
Pirates of the Caribbean: Dead Man's Chest,"John Knoll, Hal Hickel, Charles Gibson and Allen Hall",VISUAL EFFECTS,2006,2007,0.53,0.72,True,703
Pirates of the Caribbean: The Curse of the Black Pearl,"John Knoll, Hal Hickel, Charles Gibson and Terry Frazee",VISUAL EFFECTS,2003,2004,0.8,0.86,False,704
Pirates of the Caribbean: The Curse of the Black Pearl,Johnny Depp,ACTOR IN A LEADING ROLE,2003,2004,0.8,0.86,False,704
Pirates of the Caribbean: The Curse of the Black Pearl,"Christopher Boyes, David Parker, David Campbell and Lee Orloff",SOUND MIXING,2003,2004,0.8,0.86,False,704
Pirates of the Caribbean: The Curse of the Black Pearl,"Christopher Boyes, David Parker, David Campbell and Lee Orloff",SOUND MIXING,2003,2004,0.8,0.86,False,704
Pirates of the Caribbean: The Curse of the Black Pearl,Christopher Boyes and George Watters II,SOUND EDITING,2003,2004,0.8,0.86,False,704
Pirates of the Caribbean: The Curse of the Black Pearl,Christopher Boyes and George Watters II,SOUND EDITING,2003,2004,0.8,0.86,False,704
Pirates of the Caribbean: The Curse of the Black Pearl,"John Knoll, Hal Hickel, Charles Gibson and Terry Frazee",VISUAL EFFECTS,2003,2004,0.8,0.86,False,704
Pirates of the Caribbean: The Curse of the Black Pearl,Johnny Depp,ACTOR IN A LEADING ROLE,2003,2004,0.8,0.86,False,704
Pirates of the Caribbean: The Curse of the Black Pearl,Ve Neill and Martin Samuel,MAKEUP,2003,2004,0.8,0.86,False,704
Pirates of the Caribbean: The Curse of the Black Pearl,Ve Neill and Martin Samuel,MAKEUP,2003,2004,0.8,0.86,False,704
Places in the Heart,Lindsay Crouse,ACTRESS IN A SUPPORTING ROLE,1984,1985,0.89,0.83,False,705
Places in the Heart,Ann Roth,COSTUME DESIGN,1984,1985,0.89,0.83,False,705
Places in the Heart,Robert Benton,DIRECTING,1984,1985,0.89,0.83,False,705
Places in the Heart,John Malkovich,ACTOR IN A SUPPORTING ROLE,1984,1985,0.89,0.83,False,705
Places in the Heart,"Arlene Donovan, Producer",BEST PICTURE,1984,1985,0.89,0.83,False,705
Places in the Heart,Robert Benton,WRITING (Screenplay Written Directly for the Screen),1984,1985,0.89,0.83,True,705
Places in the Heart,Sally Field,ACTRESS IN A LEADING ROLE,1984,1985,0.89,0.83,True,705
Platoon,Oliver Stone,DIRECTING,1986,1987,0.89,0.93,True,706
Platoon,Oliver Stone,WRITING (Screenplay Written Directly for the Screen),1986,1987,0.89,0.93,False,706
Platoon,Oliver Stone,WRITING (Screenplay Written Directly for the Screen),1986,1987,0.89,0.93,False,706
Platoon,"John K. Wilkinson, Richard Rogers, Charles 'Bud' Grenzbach,  Simon Kaye",SOUND,1986,1987,0.89,0.93,True,706
Platoon,"John K. Wilkinson, Richard Rogers, Charles 'Bud' Grenzbach,  Simon Kaye",SOUND,1986,1987,0.89,0.93,True,706
Platoon,"Arnold Kopelson, Producer",BEST PICTURE,1986,1987,0.89,0.93,True,706
Platoon,"Arnold Kopelson, Producer",BEST PICTURE,1986,1987,0.89,0.93,True,706
Platoon,Willem Dafoe,ACTOR IN A SUPPORTING ROLE,1986,1987,0.89,0.93,False,706
Platoon,Tom Berenger,ACTOR IN A SUPPORTING ROLE,1986,1987,0.89,0.93,False,706
Platoon,Willem Dafoe,ACTOR IN A SUPPORTING ROLE,1986,1987,0.89,0.93,False,706
Platoon,Claire Simpson,FILM EDITING,1986,1987,0.89,0.93,True,706
Platoon,Robert Richardson,CINEMATOGRAPHY,1986,1987,0.89,0.93,False,706
Platoon,Robert Richardson,CINEMATOGRAPHY,1986,1987,0.89,0.93,False,706
Platoon,Claire Simpson,FILM EDITING,1986,1987,0.89,0.93,True,706
Platoon,Oliver Stone,DIRECTING,1986,1987,0.89,0.93,True,706
Platoon,Tom Berenger,ACTOR IN A SUPPORTING ROLE,1986,1987,0.89,0.93,False,706
Pleasantville,Randy Newman,MUSIC (Original Dramatic Score),1998,1999,0.86,0.79,False,707
Pleasantville,Judianna Makovsky,COSTUME DESIGN,1998,1999,0.86,0.79,False,707
Pleasantville,Art Direction:  Jeannine Oppewall;  Set Decoration:  Jay Hart,ART DIRECTION,1998,1999,0.86,0.79,False,707
Poetic Justice,"Music and Lyric by Janet Jackson, James Harris III and Terry Lewis",MUSIC (Original Song),1993,1994,0.34,0.83,False,708
Pollock,Ed Harris,ACTOR IN A LEADING ROLE,2000,2001,0.79,0.74,False,709
Pollock,Marcia Gay Harden,ACTRESS IN A SUPPORTING ROLE,2000,2001,0.79,0.74,True,709
Poltergeist,"Richard Edlund, Michael Wood, Bruce Nicholson",VISUAL EFFECTS,1982,1983,0.88,0.79,False,710
Poltergeist,"Stephen Hunter Flick, Richard L. Anderson",SOUND EFFECTS EDITING,1982,1983,0.88,0.79,False,710
Poltergeist,"Stephen Hunter Flick, Richard L. Anderson",SOUND EFFECTS EDITING,1982,1983,0.88,0.79,False,710
Poltergeist,"Richard Edlund, Michael Wood, Bruce Nicholson",VISUAL EFFECTS,1982,1983,0.88,0.79,False,710
Poltergeist,"Richard Edlund, Michael Wood, Bruce Nicholson",VISUAL EFFECTS,1982,1983,0.88,0.79,False,710
Poltergeist,"Stephen Hunter Flick, Richard L. Anderson",SOUND EFFECTS EDITING,1982,1983,0.88,0.79,False,710
Poltergeist,Jerry Goldsmith,MUSIC (Original Score),1982,1983,0.88,0.79,False,710
Poltergeist,Jerry Goldsmith,MUSIC (Original Score),1982,1983,0.88,0.79,False,710
Poltergeist,Jerry Goldsmith,MUSIC (Original Score),1982,1983,0.88,0.79,False,710
Poor Things,Production Design: James Price and Shona Heath; Set Decoration: Zsuzsa Mihalek,PRODUCTION DESIGN,2023,2024,0.92,0.79,True,711
Poor Things,"Nadia Stacey, Mark Coulier and Josh Weston",MAKEUP AND HAIRSTYLING,2023,2024,0.92,0.79,True,711
Poor Things,Jerskin Fendrix,MUSIC (Original Score),2023,2024,0.92,0.79,False,711
Poor Things,Screenplay by Tony McNamara,WRITING (Adapted Screenplay),2023,2024,0.92,0.79,False,711
Poor Things,Yorgos Mavropsaridis,FILM EDITING,2023,2024,0.92,0.79,False,711
Poor Things,Yorgos Lanthimos,DIRECTING,2023,2024,0.92,0.79,False,711
Poor Things,Mark Ruffalo,ACTOR IN A SUPPORTING ROLE,2023,2024,0.92,0.79,False,711
Poor Things,Robbie Ryan,CINEMATOGRAPHY,2023,2024,0.92,0.79,False,711
Poor Things,"Ed Guiney, Andrew Lowe, Yorgos Lanthimos and Emma Stone, Producers",BEST PICTURE,2023,2024,0.92,0.79,False,711
Poor Things,Holly Waddington,COSTUME DESIGN,2023,2024,0.92,0.79,True,711
Poor Things,Emma Stone,ACTRESS IN A LEADING ROLE,2023,2024,0.92,0.79,True,711
Poseidon,"Boyd Shermis, Kim Libreri, Chas Jarrett and John Frazier",VISUAL EFFECTS,2006,2007,0.33,0.43,False,712
Predator,"Joel Hynek, Robert M. Greenberg, Richard Greenberg, Stan Winston",VISUAL EFFECTS,1987,1988,0.8,0.87,False,713
Predator,"Joel Hynek, Robert M. Greenberg, Richard Greenberg, Stan Winston",VISUAL EFFECTS,1987,1988,0.8,0.87,False,713
Pretty Baby,Jerry Wexler,MUSIC (Adaptation Score),1978,1979,0.71,0.58,False,714
Pretty Woman,Julia Roberts,ACTRESS IN A LEADING ROLE,1990,1991,0.65,0.68,False,715
Pretty Woman,Julia Roberts,ACTRESS IN A LEADING ROLE,1990,1991,0.65,0.68,False,715
Primary Colors,Kathy Bates,ACTRESS IN A SUPPORTING ROLE,1998,1999,0.8,0.64,False,716
Primary Colors,Elaine May,WRITING (Screenplay Based on Material Previously Produced or Published),1998,1999,0.8,0.64,False,716
Prince of the City,"Jay Presson Allen, Sidney Lumet",WRITING (Screenplay Based on Material from Another Medium),1981,1982,0.92,0.82,False,717
Private Benjamin,"Nancy Meyers, Charles Shyer, Harvey Miller",WRITING (Screenplay Written Directly for the Screen),1980,1981,0.83,0.6,False,718
Private Benjamin,Eileen Brennan,ACTRESS IN A SUPPORTING ROLE,1980,1981,0.83,0.6,False,718
Private Benjamin,Eileen Brennan,ACTRESS IN A SUPPORTING ROLE,1980,1981,0.83,0.6,False,718
Private Benjamin,Goldie Hawn,ACTRESS IN A LEADING ROLE,1980,1981,0.83,0.6,False,718
Private Benjamin,"Nancy Meyers, Charles Shyer, Harvey Miller",WRITING (Screenplay Written Directly for the Screen),1980,1981,0.83,0.6,False,718
Private Benjamin,Goldie Hawn,ACTRESS IN A LEADING ROLE,1980,1981,0.83,0.6,False,718
Prizzi's Honor,William Hickey,ACTOR IN A SUPPORTING ROLE,1985,1986,0.85,0.62,False,719
Prizzi's Honor,"Richard Condon, Janet Roach",WRITING (Screenplay Based on Material from Another Medium),1985,1986,0.85,0.62,False,719
Prizzi's Honor,Jack Nicholson,ACTOR IN A LEADING ROLE,1985,1986,0.85,0.62,False,719
Prizzi's Honor,"John Foreman, Producer",BEST PICTURE,1985,1986,0.85,0.62,False,719
Prizzi's Honor,Anjelica Huston,ACTRESS IN A SUPPORTING ROLE,1985,1986,0.85,0.62,True,719
Prizzi's Honor,Donfeld,COSTUME DESIGN,1985,1986,0.85,0.62,False,719
Prizzi's Honor,John Huston,DIRECTING,1985,1986,0.85,0.62,False,719
Prizzi's Honor,"Rudi Fehr, Kaja Fehr",FILM EDITING,1985,1986,0.85,0.62,False,719
Promising Young Woman,Frédéric Thoraval,FILM EDITING,2020,2021,0.9,0.87,False,720
Promising Young Woman,Written by Emerald Fennell,WRITING (Original Screenplay),2020,2021,0.9,0.87,True,720
Promising Young Woman,Emerald Fennell,DIRECTING,2020,2021,0.9,0.87,False,720
Promising Young Woman,"Ben Browning, Ashley Fox, Emerald Fennell and Josey McNamara, Producers",BEST PICTURE,2020,2021,0.9,0.87,False,720
Promising Young Woman,Carey Mulligan,ACTRESS IN A LEADING ROLE,2020,2021,0.9,0.87,False,720
Psycho,Janet Leigh,ACTRESS IN A SUPPORTING ROLE,1960,1961,0.97,0.95,False,721
Psycho,"Art Direction:  Joseph Hurley, Robert Clatworthy;  Set Decoration:  George Milo",ART DIRECTION (Black-and-White),1960,1961,0.97,0.95,False,721
Psycho,John L. Russell,CINEMATOGRAPHY (Black-and-White),1960,1961,0.97,0.95,False,721
Psycho,Alfred Hitchcock,DIRECTING,1960,1961,0.97,0.95,False,721
Pulp Fiction,Samuel L. Jackson,ACTOR IN A SUPPORTING ROLE,1994,1995,0.92,0.96,False,722
Pulp Fiction,Screenplay by Quentin Tarantino;  Stories by Quentin Tarantino & Roger Avary,WRITING (Screenplay Written Directly for the Screen),1994,1995,0.92,0.96,True,722
Pulp Fiction,Screenplay by Quentin Tarantino;  Stories by Quentin Tarantino & Roger Avary,WRITING (Screenplay Written Directly for the Screen),1994,1995,0.92,0.96,True,722
Pulp Fiction,"Lawrence Bender, Producer",BEST PICTURE,1994,1995,0.92,0.96,False,722
Pulp Fiction,"Lawrence Bender, Producer",BEST PICTURE,1994,1995,0.92,0.96,False,722
Pulp Fiction,John Travolta,ACTOR IN A LEADING ROLE,1994,1995,0.92,0.96,False,722
Pulp Fiction,John Travolta,ACTOR IN A LEADING ROLE,1994,1995,0.92,0.96,False,722
Pulp Fiction,Samuel L. Jackson,ACTOR IN A SUPPORTING ROLE,1994,1995,0.92,0.96,False,722
Pulp Fiction,Uma Thurman,ACTRESS IN A SUPPORTING ROLE,1994,1995,0.92,0.96,False,722
Pulp Fiction,Uma Thurman,ACTRESS IN A SUPPORTING ROLE,1994,1995,0.92,0.96,False,722
Pulp Fiction,Quentin Tarantino,DIRECTING,1994,1995,0.92,0.96,False,722
Pulp Fiction,Quentin Tarantino,DIRECTING,1994,1995,0.92,0.96,False,722
Pulp Fiction,Sally Menke,FILM EDITING,1994,1995,0.92,0.96,False,722
Pulp Fiction,Sally Menke,FILM EDITING,1994,1995,0.92,0.96,False,722
Purple Rain,Prince,MUSIC (Original Song Score),1984,1985,0.72,0.78,True,723
Puss in Boots: The Last Wish,Joel Crawford and Mark Swift,ANIMATED FEATURE FILM,2022,2023,0.95,0.94,False,724
Puss in Boots: The Last Wish,Joel Crawford and Mark Swift,ANIMATED FEATURE FILM,2022,2023,0.95,0.94,False,724
Quest for Camelot,"Music by Carole Bayer Sager and David Foster; Lyric by Carole Bayer Sager, David Foster, Tony Renis and Alberto Testa",MUSIC (Original Song),1998,1999,0.43,0.6,False,725
Quest for Fire,"Sarah Monzani, Michèle Burke",MAKEUP,1982,1983,0.88,0.75,True,726
Quills,Geoffrey Rush,ACTOR IN A LEADING ROLE,2000,2001,0.75,0.83,False,727
Quills,Art Direction:  Martin Childs;  Set Decoration:  Jill Quertier,ART DIRECTION,2000,2001,0.75,0.83,False,727
Quills,Jacqueline West,COSTUME DESIGN,2000,2001,0.75,0.83,False,727
Quiz Show,"Robert Redford, Michael Jacobs, Julian Krainin and Michael Nozik, Producers",BEST PICTURE,1994,1995,0.97,0.87,False,728
Quiz Show,Paul Scofield,ACTOR IN A SUPPORTING ROLE,1994,1995,0.97,0.87,False,728
Quiz Show,Paul Attanasio,WRITING (Screenplay Based on Material Previously Produced or Published),1994,1995,0.97,0.87,False,728
Quiz Show,Robert Redford,DIRECTING,1994,1995,0.97,0.87,False,728
Rabbit Hole,Nicole Kidman,ACTRESS IN A LEADING ROLE,2010,2011,0.87,0.72,False,729
Rachel Getting Married,Anne Hathaway,ACTRESS IN A LEADING ROLE,2008,2009,0.84,0.62,False,730
Radio Days,"Art Direction:  Santo Loquasto;  Set Decoration:  Carol Joffe, Les Bloom, George DeTitta, Jr.",ART DIRECTION,1987,1988,0.93,0.84,False,731
Radio Days,Woody Allen,WRITING (Screenplay Written Directly for the Screen),1987,1988,0.93,0.84,False,731
Raging Bull,Robert De Niro,ACTOR IN A LEADING ROLE,1980,1981,0.92,0.93,True,732
Raging Bull,Michael Chapman,CINEMATOGRAPHY,1980,1981,0.92,0.93,False,732
Raging Bull,Cathy Moriarty,ACTRESS IN A SUPPORTING ROLE,1980,1981,0.92,0.93,False,732
Raging Bull,"Donald O. Mitchell, Bill Nicholson, David J. Kimball, Les Lazarowitz",SOUND,1980,1981,0.92,0.93,False,732
Raging Bull,Martin Scorsese,DIRECTING,1980,1981,0.92,0.93,False,732
Raging Bull,Joe Pesci,ACTOR IN A SUPPORTING ROLE,1980,1981,0.92,0.93,False,732
Raging Bull,"Irwin Winkler and Robert Chartoff, Producers",BEST PICTURE,1980,1981,0.92,0.93,False,732
Raging Bull,Thelma Schoonmaker,FILM EDITING,1980,1981,0.92,0.93,True,732
Ragtime,"Art Direction:  John Graysmark, Patrizia Von Brandenstein, Anthony Reading;  Set Decoration:  George de Titta, Sr., George de Titta, Jr., Peter Howitt",ART DIRECTION,1981,1982,0.84,0.76,False,733
Ragtime,Music and Lyric by Randy Newman,MUSIC (Original Song),1981,1982,0.84,0.76,False,733
